2024-08-17 17:24:08 epoch: 0, loss: 4.968710422515869
2024-08-17 18:05:01 epoch: 1, loss: 4.453211307525635
2024-08-17 18:45:59 epoch: 2, loss: 3.980328321456909
2024-08-17 19:27:11 epoch: 3, loss: 3.8509364128112793
2024-08-17 20:08:28 epoch: 4, loss: 3.595524549484253
2024-08-17 20:49:40 epoch: 5, loss: 3.6348631381988525
2024-08-17 21:30:43 epoch: 6, loss: 3.310621738433838
2024-08-17 22:11:44 epoch: 7, loss: 3.385927200317383
2024-08-17 22:52:29 epoch: 8, loss: 2.977118730545044
2024-08-17 23:33:15 epoch: 9, loss: 2.950449228286743
2024-08-18 00:13:59 epoch: 10, loss: 3.0778086185455322
2024-08-18 00:54:47 epoch: 11, loss: 3.0452497005462646
2024-08-18 01:35:43 epoch: 12, loss: 3.052670478820801
2024-08-18 02:16:46 epoch: 13, loss: 2.941211700439453
2024-08-18 02:57:46 epoch: 14, loss: 2.8513779640197754
2024-08-18 03:39:02 epoch: 15, loss: 2.9252657890319824
2024-08-18 04:20:20 epoch: 16, loss: 2.8494038581848145
2024-08-18 05:01:44 epoch: 17, loss: 2.8269011974334717
2024-08-18 05:42:54 epoch: 18, loss: 2.6093647480010986
2024-08-18 06:24:10 epoch: 19, loss: 2.694614887237549
2024-08-18 07:05:32 epoch: 20, loss: 2.9050111770629883
2024-08-18 07:46:54 epoch: 21, loss: 2.66780424118042
2024-08-18 08:28:17 epoch: 22, loss: 2.777540922164917
2024-08-18 09:09:47 epoch: 23, loss: 2.8275909423828125
2024-08-18 09:51:27 epoch: 24, loss: 2.4872844219207764
2024-08-18 10:32:56 epoch: 25, loss: 2.767404794692993
2024-08-18 11:13:41 epoch: 26, loss: 2.695559501647949
2024-08-18 11:54:16 epoch: 27, loss: 2.5850186347961426
2024-08-18 12:35:11 epoch: 28, loss: 2.4820942878723145
2024-08-18 13:16:01 epoch: 29, loss: 2.5743579864501953
2024-08-18 13:56:44 epoch: 30, loss: 2.5505523681640625
2024-08-18 14:37:34 epoch: 31, loss: 2.3835737705230713
2024-08-18 15:18:23 epoch: 32, loss: 2.4874074459075928
2024-08-18 15:58:53 epoch: 33, loss: 2.5659754276275635
2024-08-18 16:39:38 epoch: 34, loss: 2.624290704727173
2024-08-18 17:20:24 epoch: 35, loss: 2.4707977771759033
2024-08-18 18:01:12 epoch: 36, loss: 2.4819486141204834
2024-08-18 18:41:57 epoch: 37, loss: 2.5192742347717285
2024-08-18 19:23:03 epoch: 38, loss: 2.5528564453125
2024-08-18 20:03:52 epoch: 39, loss: 2.46937894821167
2024-08-18 20:44:23 epoch: 40, loss: 2.395021677017212
2024-08-18 21:25:01 epoch: 41, loss: 2.449850559234619
2024-08-18 22:05:47 epoch: 42, loss: 2.4752955436706543
2024-08-18 22:46:27 epoch: 43, loss: 2.476503372192383
2024-08-18 23:27:15 epoch: 44, loss: 2.279522180557251
2024-08-19 00:07:54 epoch: 45, loss: 2.3587043285369873
2024-08-19 00:48:30 epoch: 46, loss: 2.5834171772003174
2024-08-19 01:29:24 epoch: 47, loss: 2.6535277366638184
2024-08-19 02:10:15 epoch: 48, loss: 2.432873010635376
2024-08-19 02:51:09 epoch: 49, loss: 2.3836565017700195
