2024-08-21 10:07:43 epoch: 0, loss: 4.944945812225342
2024-08-21 10:35:28 epoch: 1, loss: 4.466516017913818
2024-08-21 11:03:19 epoch: 2, loss: 4.328190803527832
2024-08-21 11:31:09 epoch: 3, loss: 4.061042308807373
2024-08-21 11:58:52 epoch: 4, loss: 3.6913607120513916
2024-08-21 12:26:43 epoch: 5, loss: 3.7198705673217773
2024-08-21 12:54:40 epoch: 6, loss: 3.809926748275757
2024-08-21 13:22:26 epoch: 7, loss: 3.668015718460083
2024-08-21 13:50:19 epoch: 8, loss: 3.2154853343963623
2024-08-21 14:18:24 epoch: 9, loss: 3.567608118057251
2024-08-21 14:46:12 epoch: 10, loss: 3.303898811340332
2024-08-21 15:14:04 epoch: 11, loss: 3.1616241931915283
2024-08-21 15:41:51 epoch: 12, loss: 3.048067092895508
2024-08-21 16:09:42 epoch: 13, loss: 3.2054603099823
2024-08-21 16:37:36 epoch: 14, loss: 3.015920877456665
2024-08-21 17:05:24 epoch: 15, loss: 3.181360960006714
2024-08-21 17:33:10 epoch: 16, loss: 3.0273890495300293
2024-08-21 18:00:57 epoch: 17, loss: 2.999671459197998
2024-08-21 18:28:40 epoch: 18, loss: 2.999694585800171
2024-08-21 18:56:28 epoch: 19, loss: 2.7936675548553467
2024-08-21 19:24:13 epoch: 20, loss: 2.825593948364258
2024-08-21 19:51:57 epoch: 21, loss: 2.7605459690093994
2024-08-21 20:19:46 epoch: 22, loss: 2.785271644592285
2024-08-21 20:47:31 epoch: 23, loss: 2.6782331466674805
2024-08-21 21:15:17 epoch: 24, loss: 2.5759124755859375
2024-08-21 21:43:05 epoch: 25, loss: 2.9106035232543945
2024-08-21 22:10:45 epoch: 26, loss: 2.745514154434204
2024-08-21 22:38:27 epoch: 27, loss: 2.5344924926757812
2024-08-21 23:06:13 epoch: 28, loss: 2.7660863399505615
2024-08-21 23:33:57 epoch: 29, loss: 2.5606472492218018
2024-08-22 00:01:45 epoch: 30, loss: 2.7645070552825928
2024-08-22 00:29:30 epoch: 31, loss: 2.5204262733459473
2024-08-22 00:57:07 epoch: 32, loss: 2.6100058555603027
2024-08-22 01:25:00 epoch: 33, loss: 2.5282490253448486
2024-08-22 01:52:53 epoch: 34, loss: 2.5921056270599365
2024-08-22 02:20:48 epoch: 35, loss: 2.4086289405822754
2024-08-22 02:48:48 epoch: 36, loss: 2.7021677494049072
2024-08-22 03:16:36 epoch: 37, loss: 2.702533483505249
2024-08-22 03:44:38 epoch: 38, loss: 2.6567177772521973
2024-08-22 04:12:42 epoch: 39, loss: 2.453796863555908
2024-08-22 04:40:46 epoch: 40, loss: 2.562485456466675
2024-08-22 05:08:55 epoch: 41, loss: 2.511852264404297
2024-08-22 05:37:01 epoch: 42, loss: 2.6265978813171387
2024-08-22 06:05:05 epoch: 43, loss: 2.652982234954834
2024-08-22 06:33:07 epoch: 44, loss: 2.5648653507232666
2024-08-22 07:01:11 epoch: 45, loss: 2.3941574096679688
2024-08-22 07:29:16 epoch: 46, loss: 2.5696234703063965
2024-08-22 07:57:25 epoch: 47, loss: 2.4108405113220215
2024-08-22 08:25:35 epoch: 48, loss: 2.364685535430908
2024-08-22 08:53:52 epoch: 49, loss: 2.4888651371002197
2024-08-22 09:21:59 epoch: 50, loss: 2.379075765609741
2024-08-22 09:50:17 epoch: 51, loss: 2.4786462783813477
2024-08-22 10:18:11 epoch: 52, loss: 2.42360258102417
2024-08-22 10:46:04 epoch: 53, loss: 2.5133743286132812
2024-08-22 11:13:52 epoch: 54, loss: 2.574453830718994
2024-08-22 11:41:43 epoch: 55, loss: 2.6468141078948975
2024-08-22 12:09:36 epoch: 56, loss: 2.6982786655426025
2024-08-22 12:37:26 epoch: 57, loss: 2.424095869064331
2024-08-22 13:05:08 epoch: 58, loss: 2.3615975379943848
2024-08-22 13:32:55 epoch: 59, loss: 2.487764835357666
2024-08-22 14:00:50 epoch: 60, loss: 2.4490983486175537
2024-08-22 14:28:41 epoch: 61, loss: 2.6384575366973877
2024-08-22 14:56:29 epoch: 62, loss: 2.6159377098083496
2024-08-22 15:24:23 epoch: 63, loss: 2.4953718185424805
2024-08-22 15:52:18 epoch: 64, loss: 2.5082340240478516
2024-08-22 16:20:00 epoch: 65, loss: 2.6138103008270264
2024-08-22 16:47:47 epoch: 66, loss: 2.3770198822021484
2024-08-22 17:15:33 epoch: 67, loss: 2.36509370803833
2024-08-22 17:43:22 epoch: 68, loss: 2.6345267295837402
2024-08-22 18:10:59 epoch: 69, loss: 2.492898464202881
2024-08-22 18:38:54 epoch: 70, loss: 2.5664072036743164
2024-08-22 19:06:47 epoch: 71, loss: 2.485278606414795
2024-08-22 19:34:39 epoch: 72, loss: 2.5231919288635254
2024-08-22 20:02:32 epoch: 73, loss: 2.417116403579712
2024-08-22 20:30:22 epoch: 74, loss: 2.5314443111419678
2024-08-22 20:58:21 epoch: 75, loss: 2.635568141937256
2024-08-22 21:26:03 epoch: 76, loss: 2.7808940410614014
2024-08-22 21:54:01 epoch: 77, loss: 2.485419273376465
2024-08-22 22:21:47 epoch: 78, loss: 2.479625701904297
2024-08-22 22:49:38 epoch: 79, loss: 2.2888576984405518
2024-08-22 23:17:28 epoch: 80, loss: 2.426036834716797
2024-08-22 23:45:09 epoch: 81, loss: 2.4714818000793457
2024-08-23 00:12:45 epoch: 82, loss: 2.2738969326019287
2024-08-23 00:40:37 epoch: 83, loss: 2.4012911319732666
2024-08-23 01:08:27 epoch: 84, loss: 2.30521821975708
2024-08-23 01:36:30 epoch: 85, loss: 2.4072885513305664
2024-08-23 02:04:29 epoch: 86, loss: 2.509460926055908
2024-08-23 02:32:29 epoch: 87, loss: 2.4782187938690186
2024-08-23 03:00:31 epoch: 88, loss: 2.4512526988983154
2024-08-23 03:28:32 epoch: 89, loss: 2.567302703857422
2024-08-23 03:56:38 epoch: 90, loss: 2.606931447982788
2024-08-23 04:24:41 epoch: 91, loss: 2.5666918754577637
2024-08-23 04:52:54 epoch: 92, loss: 2.3667380809783936
2024-08-23 05:21:00 epoch: 93, loss: 2.3840932846069336
2024-08-23 05:49:04 epoch: 94, loss: 2.364049196243286
2024-08-23 06:17:17 epoch: 95, loss: 2.374077796936035
2024-08-23 06:45:38 epoch: 96, loss: 2.592029333114624
2024-08-23 07:13:46 epoch: 97, loss: 2.537496328353882
2024-08-23 07:41:55 epoch: 98, loss: 2.6690402030944824
2024-08-23 08:10:03 epoch: 99, loss: 2.5678205490112305
2024-08-23 08:38:19 epoch: 100, loss: 2.495514392852783
2024-08-23 09:06:29 epoch: 101, loss: 2.3289196491241455
2024-08-23 09:34:43 epoch: 102, loss: 2.5084173679351807
2024-08-23 10:02:29 epoch: 103, loss: 2.364105224609375
2024-08-23 10:30:20 epoch: 104, loss: 2.508077621459961
2024-08-23 10:58:02 epoch: 105, loss: 2.469111919403076
2024-08-23 11:25:46 epoch: 106, loss: 2.4200687408447266
2024-08-23 11:53:44 epoch: 107, loss: 2.6392312049865723
2024-08-23 12:21:35 epoch: 108, loss: 2.464172601699829
2024-08-23 12:49:28 epoch: 109, loss: 2.325206995010376
2024-08-23 13:17:25 epoch: 110, loss: 2.23016619682312
2024-08-23 13:45:15 epoch: 111, loss: 2.1966054439544678
2024-08-23 14:13:09 epoch: 112, loss: 2.5111448764801025
2024-08-23 14:40:57 epoch: 113, loss: 2.3327696323394775
2024-08-23 15:08:48 epoch: 114, loss: 2.1872000694274902
2024-08-23 15:36:35 epoch: 115, loss: 2.4065492153167725
2024-08-23 16:04:19 epoch: 116, loss: 2.5165295600891113
2024-08-23 16:32:08 epoch: 117, loss: 2.468210220336914
2024-08-23 17:00:03 epoch: 118, loss: 2.1973989009857178
2024-08-23 17:27:54 epoch: 119, loss: 2.5048739910125732
2024-08-23 17:55:46 epoch: 120, loss: 2.3415331840515137
2024-08-23 18:23:35 epoch: 121, loss: 2.343726634979248
2024-08-23 18:51:32 epoch: 122, loss: 2.401872396469116
2024-08-23 19:19:29 epoch: 123, loss: 2.1989996433258057
2024-08-23 19:47:28 epoch: 124, loss: 2.380586862564087
2024-08-23 20:15:23 epoch: 125, loss: 2.4864907264709473
2024-08-23 20:43:10 epoch: 126, loss: 2.3898680210113525
2024-08-23 21:11:00 epoch: 127, loss: 2.468352794647217
2024-08-23 21:38:53 epoch: 128, loss: 2.4643068313598633
2024-08-23 22:06:49 epoch: 129, loss: 2.333751678466797
2024-08-23 22:34:46 epoch: 130, loss: 2.411823272705078
2024-08-23 23:02:40 epoch: 131, loss: 2.4777514934539795
2024-08-23 23:30:34 epoch: 132, loss: 2.5220470428466797
2024-08-23 23:58:28 epoch: 133, loss: 2.3441474437713623
2024-08-24 00:26:25 epoch: 134, loss: 2.2099733352661133
2024-08-24 00:54:10 epoch: 135, loss: 2.4587886333465576
2024-08-24 01:22:07 epoch: 136, loss: 2.480055809020996
2024-08-24 01:50:02 epoch: 137, loss: 2.473289966583252
2024-08-24 02:18:02 epoch: 138, loss: 2.4265387058258057
