2024-09-03 11:52:03 epoch: 0, loss: 2.443483829498291
2024-09-03 11:53:11 epoch: 1, loss: 2.2605128288269043
2024-09-03 11:54:21 epoch: 2, loss: 2.3220605850219727
2024-09-03 11:55:29 epoch: 3, loss: 2.2832484245300293
2024-09-03 11:56:37 epoch: 4, loss: 1.9668725728988647
2024-09-03 11:57:45 epoch: 5, loss: 2.0514678955078125
2024-09-03 11:58:54 epoch: 6, loss: 2.144702196121216
2024-09-03 12:00:03 epoch: 7, loss: 2.1681833267211914
2024-09-03 12:01:12 epoch: 8, loss: 2.4045214653015137
2024-09-03 12:02:20 epoch: 9, loss: 2.1611216068267822
2024-09-03 12:03:29 epoch: 10, loss: 2.56770658493042
2024-09-03 12:04:37 epoch: 11, loss: 2.1903700828552246
2024-09-03 12:05:45 epoch: 12, loss: 2.1422688961029053
2024-09-03 12:06:54 epoch: 13, loss: 2.3594443798065186
2024-09-03 12:08:01 epoch: 14, loss: 2.357059955596924
2024-09-03 12:09:10 epoch: 15, loss: 2.3903894424438477
2024-09-03 12:10:19 epoch: 16, loss: 2.2246463298797607
2024-09-03 12:11:28 epoch: 17, loss: 2.2037014961242676
2024-09-03 12:12:37 epoch: 18, loss: 2.389136552810669
2024-09-03 12:13:43 epoch: 19, loss: 2.189656972885132
